install_id,industry,size_band,country,climate,dust_level,shift_pattern,family,grade,cooling,ip_rating,duty_cycle_pct,channel,region,message_angle,landing_page,device,commissioning,service_plan,support_tier,had_thermal_fault,slow_first_response,ticket_count,feedback_score,order_value,installed_on,churned,reordered
I00148,food,small,MA,hot,low,1-shift,Sorter,pro,active,IP65,65,paid-social,iberia,service,/products,desktop,guided,premium,pooled,false,true,1,,34500,2024-03-06,false,true
I00149,construction,small,MA,hot,medium,2-shift,Sorter,consumer,active,IP54,35,paid-social,dach,service,/case-studies,desktop,guided,standard,pooled,true,true,1,4,3850,2024-08-31,true,false
I00150,logistics,mid,FI,temperate,low,2-shift,Conveyor,industrial,active,IP65,90,search,nordics,durability,/pricing,desktop,self,none,dedicated,false,false,0,,81300,2025-03-10,false,true
I00151,construction,small,PL,hot,high,2-shift,Hoist,pro,passive,IP66,65,distributor-ME,middle-east,uptime,/case-studies,mobile,on-site,standard,dedicated,true,true,4,,23500,2024-10-24,false,true
I00152,construction,small,MA,hot,medium,1-shift,Lifter,industrial,liquid,IP66,90,distributor-ME,middle-east,uptime,/pricing,desktop,on-site,none,dedicated,false,false,0,,81000,2025-08-03,true,false
I00153,logistics,small,DE,hot,medium,3-shift,Hoist,consumer,active,IP66,35,distributor-ME,middle-east,uptime,/products,desktop,on-site,none,pooled,false,true,2,,3850,2025-01-08,true,false
I00154,construction,small,MA,hot,high,2-shift,Sorter,pro,passive,IP54,65,search,benelux,durability,/pricing,desktop,guided,standard,pooled,true,true,3,1,11850,2024-05-21,false,true
I00155,food,small,SE,temperate,medium,2-shift,Hoist,consumer,active,IP66,35,trade-fair,nordics,service,/products,mobile,on-site,standard,pooled,true,false,1,1,3850,2024-05-07,false,true
I00156,logistics,small,DE,temperate,medium,3-shift,Lifter,pro,liquid,IP54,65,referral,iberia,price,/pricing,desktop,guided,standard,pooled,false,true,1,,11750,2024-05-27,false,true
I00157,mining,mid,DE,temperate,medium,1-shift,Compactor,industrial,active,IP66,90,trade-fair,dach,uptime,/pricing,desktop,guided,standard,dedicated,false,false,1,,79800,2024-04-05,false,true
I00158,logistics,small,FI,arctic,high,3-shift,Compactor,consumer,passive,IP66,35,referral,middle-east,service,/case-studies,mobile,self,none,pooled,false,false,0,,8600,2024-04-16,false,true
I00159,food,mid,ES,hot,low,3-shift,Conveyor,pro,passive,IP66,65,search,dach,service,/products,mobile,guided,standard,dedicated,true,false,3,,11600,2025-02-16,false,true
I00160,logistics,small,MA,hot,high,1-shift,Loader,industrial,active,IP66,90,distributor-ME,middle-east,uptime,/case-studies,mobile,self,none,dedicated,false,false,1,,27050,2024-09-25,false,true
I00161,logistics,large,MA,hot,medium,2-shift,Lifter,consumer,passive,IP54,35,trade-fair,iberia,durability,/case-studies,mobile,self,none,dedicated,true,false,2,,8200,2025-05-10,true,false
I00162,food,small,PL,temperate,high,2-shift,Loader,industrial,liquid,IP65,90,paid-social,benelux,durability,/case-studies,mobile,guided,none,dedicated,false,true,1,4,80550,2025-03-26,false,true
I00163,logistics,small,MA,temperate,medium,1-shift,Loader,consumer,passive,IP66,35,search,benelux,durability,/pricing,desktop,self,standard,pooled,true,false,2,5,4250,2024-09-05,false,true
I00164,construction,large,PL,temperate,medium,1-shift,Hoist,pro,passive,IP66,65,referral,nordics,uptime,/pricing,desktop,guided,premium,dedicated,false,false,0,4,23500,2024-07-30,false,true
I00165,construction,large,DE,hot,low,2-shift,Lifter,pro,active,IP65,65,distributor-ME,middle-east,uptime,/products,desktop,self,standard,dedicated,true,false,1,,11600,2025-02-06,false,true
I00166,logistics,small,AE,hot,high,2-shift,Sorter,consumer,passive,IP66,35,trade-fair,dach,uptime,/products,desktop,on-site,premium,pooled,true,false,1,,11400,2025-05-22,false,true
I00167,food,small,AE,hot,high,3-shift,Loader,consumer,active,IP66,35,referral,middle-east,service,/products,desktop,on-site,premium,dedicated,false,false,2,,20500,2024-12-12,false,true
I00168,food,small,AE,hot,medium,2-shift,Lifter,pro,passive,IP65,65,referral,nordics,uptime,/products,desktop,on-site,premium,dedicated,true,false,2,5,23500,2025-03-31,false,true
I00169,food,small,DE,hot,medium,3-shift,Hoist,consumer,active,IP66,35,search,iberia,service,/spec-sheets,desktop,guided,premium,pooled,false,false,0,,7700,2024-05-07,false,true
I00170,construction,mid,DE,hot,medium,1-shift,Lifter,consumer,passive,IP54,35,distributor-ME,middle-east,uptime,/spec-sheets,desktop,self,standard,pooled,true,true,2,2,12300,2024-06-08,true,false
I00171,food,large,MA,hot,low,3-shift,Hoist,pro,active,IP65,65,search,nordics,durability,/spec-sheets,desktop,on-site,premium,pooled,false,false,0,,35400,2024-07-01,false,true
I00172,food,small,ES,temperate,high,3-shift,Sorter,consumer,active,IP54,35,search,benelux,durability,/contact,desktop,self,premium,dedicated,false,true,2,,3850,2024-05-31,true,false
I00173,food,small,SE,hot,high,2-shift,Lifter,industrial,liquid,IP66,90,referral,dach,uptime,/case-studies,desktop,guided,standard,dedicated,false,false,0,,81000,2024-09-27,false,true
I00174,logistics,small,DE,temperate,high,3-shift,Loader,industrial,active,IP66,90,search,benelux,durability,/spec-sheets,mobile,on-site,standard,dedicated,false,false,0,4,135250,2025-01-22,true,false
I00175,food,large,MA,hot,high,3-shift,Lifter,consumer,active,IP65,35,referral,nordics,uptime,/products,mobile,on-site,premium,pooled,false,true,2,,4500,2025-01-23,false,true
I00176,logistics,small,NO,arctic,low,2-shift,Conveyor,pro,active,IP65,65,trade-fair,nordics,service,/contact,desktop,on-site,standard,pooled,false,false,1,2,23400,2024-08-05,false,true
I00177,construction,small,PL,hot,low,2-shift,Hoist,pro,passive,IP66,65,paid-social,middle-east,durability,/pricing,desktop,on-site,standard,dedicated,true,true,4,,11750,2024-04-16,true,false
I00178,mining,large,FI,temperate,medium,3-shift,Compactor,pro,liquid,IP54,65,referral,nordics,uptime,/pricing,desktop,guided,none,dedicated,false,false,0,5,23200,2024-12-21,false,true
I00179,food,large,PL,temperate,high,2-shift,Hoist,consumer,passive,IP54,35,search,middle-east,uptime,/spec-sheets,desktop,self,standard,pooled,true,true,2,,4500,2025-02-10,true,false
I00180,food,mid,FI,temperate,high,3-shift,Compactor,industrial,liquid,IP66,90,search,benelux,durability,/pricing,mobile,self,standard,pooled,false,false,0,,79650,2025-04-18,false,true
I00181,food,small,DE,hot,medium,3-shift,Sorter,consumer,active,IP54,35,trade-fair,nordics,service,/pricing,tablet,guided,none,pooled,true,true,2,,3850,2024-07-01,true,false
I00182,construction,mid,DE,temperate,high,3-shift,Lifter,pro,passive,IP65,65,referral,iberia,price,/contact,desktop,guided,premium,pooled,false,false,1,,23500,2025-04-21,true,false
I00183,food,small,SA,temperate,medium,2-shift,Conveyor,consumer,passive,IP54,35,search,middle-east,uptime,/pricing,desktop,guided,standard,pooled,false,false,0,,3950,2024-03-20,false,true
I00184,food,small,FI,arctic,low,3-shift,Loader,pro,passive,IP65,65,search,iberia,service,/products,mobile,on-site,none,dedicated,false,false,0,,33600,2024-03-26,false,true
I00185,mining,small,MA,hot,medium,3-shift,Compactor,consumer,active,IP54,35,distributor-ME,middle-east,uptime,/spec-sheets,desktop,on-site,none,dedicated,false,true,2,,4500,2024-08-28,false,true
I00186,construction,small,NO,temperate,low,1-shift,Lifter,consumer,passive,IP54,35,trade-fair,middle-east,uptime,/products,desktop,self,premium,pooled,true,true,2,,4100,2025-01-08,false,true
I00187,construction,mid,PL,temperate,medium,2-shift,Sorter,industrial,active,IP54,90,paid-social,benelux,durability,/pricing,tablet,self,premium,dedicated,true,false,1,,27100,2024-12-20,false,true
I00188,food,small,NO,temperate,high,3-shift,Conveyor,pro,liquid,IP65,65,referral,nordics,uptime,/spec-sheets,desktop,guided,standard,dedicated,true,false,1,,23400,2025-03-02,false,true
I00189,construction,small,DE,hot,low,1-shift,Lifter,industrial,liquid,IP66,90,trade-fair,iberia,durability,/spec-sheets,desktop,guided,standard,dedicated,false,false,0,5,81000,2025-07-16,true,false
I00190,logistics,large,SE,temperate,high,1-shift,Hoist,pro,active,IP65,65,paid-social,middle-east,durability,/products,mobile,guided,standard,dedicated,false,false,0,4,11800,2025-06-20,false,true
I00191,logistics,mid,FI,temperate,high,1-shift,Compactor,industrial,active,IP66,90,referral,dach,uptime,/pricing,mobile,on-site,none,dedicated,false,false,0,5,26600,2025-06-25,false,true
I00192,mining,large,SA,hot,high,3-shift,Loader,industrial,active,IP66,90,trade-fair,dach,uptime,/products,mobile,self,none,pooled,false,false,0,,27050,2024-07-01,false,true
I00193,mining,small,FI,temperate,high,3-shift,Compactor,pro,liquid,IP54,65,search,iberia,service,/products,desktop,self,standard,dedicated,false,false,0,,34800,2024-10-24,false,true
I00194,logistics,small,MA,hot,low,1-shift,Hoist,industrial,active,IP66,90,referral,dach,uptime,/spec-sheets,mobile,on-site,none,dedicated,false,false,0,5,26400,2024-04-06,false,true
I00195,mining,small,MA,hot,medium,3-shift,Lifter,industrial,active,IP66,90,distributor-ME,middle-east,uptime,/products,desktop,self,standard,pooled,false,false,0,,26600,2025-02-25,false,true
I00196,food,small,AE,hot,high,2-shift,Loader,pro,liquid,IP54,65,referral,middle-east,service,/products,desktop,on-site,standard,pooled,false,false,0,,35550,2024-09-02,false,true
I00197,logistics,small,NO,temperate,medium,1-shift,Compactor,consumer,active,IP54,35,search,dach,service,/spec-sheets,mobile,self,standard,pooled,false,false,0,,9000,2024-11-01,false,true
I00198,food,mid,DE,temperate,high,2-shift,Hoist,industrial,active,IP66,90,referral,nordics,uptime,/spec-sheets,desktop,self,standard,dedicated,false,false,0,4,79200,2024-11-14,false,true
I00199,mining,mid,MA,hot,high,3-shift,Lifter,industrial,liquid,IP66,90,distributor-ME,middle-east,uptime,/contact,desktop,on-site,none,pooled,false,false,0,4,27000,2024-09-16,false,true
I00200,logistics,large,PL,hot,medium,1-shift,Lifter,industrial,liquid,IP66,90,distributor-ME,middle-east,uptime,/case-studies,desktop,self,premium,pooled,false,false,0,5,135000,2024-12-28,false,true
I00201,logistics,mid,AE,hot,medium,1-shift,Hoist,consumer,active,IP66,35,distributor-ME,middle-east,uptime,/products,desktop,guided,standard,dedicated,true,false,3,,19250,2025-01-15,false,true
I00202,logistics,small,AE,hot,high,2-shift,Compactor,consumer,active,IP54,35,trade-fair,benelux,price,/case-studies,tablet,guided,standard,pooled,false,false,0,4,13500,2024-09-18,false,true
I00203,logistics,small,SA,hot,high,2-shift,Hoist,pro,passive,IP66,65,distributor-ME,middle-east,uptime,/spec-sheets,mobile,self,standard,dedicated,true,true,2,3,11750,2024-11-18,false,true
I00204,logistics,small,PL,temperate,low,1-shift,Conveyor,industrial,active,IP65,90,referral,dach,uptime,/case-studies,desktop,on-site,premium,dedicated,false,false,0,,54200,2024-08-28,false,true
I00205,construction,large,FI,temperate,medium,1-shift,Hoist,industrial,active,IP66,90,trade-fair,iberia,durability,/case-studies,desktop,self,standard,dedicated,false,false,0,4,26400,2024-08-12,true,false
I00206,mining,large,DE,temperate,medium,2-shift,Conveyor,consumer,active,IP54,35,paid-social,iberia,service,/products,desktop,self,standard,dedicated,false,false,0,5,20500,2025-06-14,false,true
I00207,mining,large,ES,hot,medium,2-shift,Loader,industrial,active,IP66,90,search,middle-east,uptime,/case-studies,mobile,on-site,standard,dedicated,true,false,1,1,54100,2024-08-31,false,true
I00208,food,large,ES,temperate,medium,3-shift,Hoist,consumer,active,IP66,35,search,middle-east,uptime,/contact,desktop,on-site,standard,pooled,false,false,1,,7700,2025-05-02,true,false
I00209,logistics,small,MA,hot,low,1-shift,Loader,pro,liquid,IP54,65,distributor-ME,middle-east,uptime,/spec-sheets,desktop,on-site,none,dedicated,false,false,0,4,23700,2024-03-10,true,false
I00210,mining,large,DE,hot,medium,2-shift,Hoist,pro,liquid,IP65,65,distributor-ME,middle-east,uptime,/case-studies,mobile,on-site,standard,dedicated,false,false,1,,22500,2025-06-17,false,true
I00211,logistics,small,MA,hot,high,3-shift,Conveyor,industrial,active,IP65,90,distributor-ME,middle-east,uptime,/products,tablet,self,premium,dedicated,true,false,1,,81300,2025-05-03,false,true
I00212,construction,small,PL,temperate,medium,3-shift,Compactor,industrial,active,IP66,90,distributor-ME,middle-east,uptime,/contact,desktop,self,standard,pooled,false,false,0,,133000,2024-05-12,false,true
I00213,construction,small,SA,hot,medium,1-shift,Lifter,industrial,active,IP66,90,distributor-ME,middle-east,uptime,/products,mobile,on-site,none,pooled,false,true,1,2,26600,2024-05-07,false,true
I00214,food,mid,AE,temperate,low,3-shift,Compactor,consumer,active,IP54,35,referral,middle-east,service,/pricing,desktop,guided,none,dedicated,false,false,3,,22500,2025-03-26,false,true
I00215,construction,mid,PL,temperate,medium,2-shift,Lifter,industrial,liquid,IP66,90,search,dach,service,/contact,desktop,on-site,none,dedicated,false,false,0,,81000,2024-09-20,false,true
I00216,construction,mid,MA,hot,high,1-shift,Lifter,pro,liquid,IP54,65,distributor-ME,middle-east,uptime,/products,desktop,on-site,none,dedicated,false,false,0,,11750,2024-09-30,false,true
I00217,logistics,small,PL,temperate,high,3-shift,Sorter,pro,active,IP65,65,referral,middle-east,service,/contact,mobile,on-site,none,pooled,false,false,0,,11500,2025-05-07,false,true
I00218,construction,small,DE,hot,low,1-shift,Hoist,consumer,active,IP66,35,paid-social,middle-east,durability,/spec-sheets,tablet,guided,premium,pooled,false,false,0,5,11550,2025-03-10,false,true
I00219,logistics,mid,MA,hot,low,1-shift,Conveyor,pro,liquid,IP65,65,search,nordics,durability,/contact,mobile,self,standard,pooled,false,false,1,,11700,2025-07-18,false,true
I00220,logistics,mid,AE,hot,low,1-shift,Sorter,pro,passive,IP54,65,distributor-ME,middle-east,uptime,/case-studies,mobile,guided,standard,pooled,true,true,2,2,35550,2025-04-11,false,true
I00221,construction,large,SA,hot,high,1-shift,Compactor,industrial,liquid,IP66,90,distributor-ME,middle-east,uptime,/products,mobile,self,standard,dedicated,false,false,0,4,53100,2024-11-15,true,false
I00222,mining,small,SE,hot,low,1-shift,Lifter,pro,liquid,IP54,65,distributor-ME,middle-east,uptime,/pricing,desktop,on-site,premium,pooled,true,true,3,,11750,2025-05-26,false,true
I00223,logistics,small,NO,temperate,high,2-shift,Conveyor,consumer,passive,IP54,35,paid-social,nordics,service,/spec-sheets,desktop,self,standard,pooled,false,true,1,,3950,2024-07-19,true,false
I00224,construction,small,ES,temperate,medium,1-shift,Conveyor,industrial,active,IP65,90,search,iberia,service,/products,desktop,guided,standard,pooled,false,false,0,4,54200,2025-07-15,false,true
I00225,food,mid,NO,arctic,high,2-shift,Sorter,consumer,active,IP54,35,trade-fair,iberia,durability,/spec-sheets,mobile,self,standard,pooled,false,false,0,4,3850,2025-05-25,true,false
I00226,food,mid,AE,hot,low,3-shift,Loader,industrial,active,IP66,90,distributor-ME,middle-east,uptime,/products,mobile,guided,standard,dedicated,false,false,0,5,27050,2024-09-24,true,false
I00227,mining,small,DE,temperate,high,3-shift,Sorter,consumer,passive,IP66,35,referral,benelux,price,/contact,tablet,on-site,none,pooled,false,false,2,,7600,2024-09-14,true,false
I00228,mining,mid,NO,hot,high,1-shift,Conveyor,consumer,active,IP54,35,search,dach,service,/pricing,desktop,guided,standard,pooled,false,false,0,,12300,2024-06-26,false,true
I00229,logistics,small,AE,hot,high,3-shift,Compactor,pro,passive,IP54,65,referral,iberia,price,/case-studies,mobile,on-site,premium,pooled,true,true,2,,33900,2024-09-25,false,true
I00230,logistics,mid,PL,temperate,high,1-shift,Compactor,pro,liquid,IP54,65,trade-fair,dach,uptime,/spec-sheets,mobile,on-site,none,pooled,false,false,0,4,11600,2025-02-15,false,true
I00231,food,small,PL,hot,medium,3-shift,Conveyor,pro,liquid,IP65,65,trade-fair,dach,uptime,/pricing,mobile,on-site,none,pooled,false,false,0,,11700,2024-08-23,false,true
I00232,logistics,mid,ES,arctic,medium,2-shift,Conveyor,consumer,passive,IP54,35,referral,dach,uptime,/spec-sheets,mobile,on-site,premium,pooled,false,false,0,,7900,2024-08-15,false,true
I00233,food,large,SA,hot,high,1-shift,Loader,consumer,active,IP66,35,distributor-ME,middle-east,uptime,/case-studies,mobile,self,premium,pooled,false,false,0,,12300,2025-06-02,false,true
I00234,construction,small,FI,temperate,medium,1-shift,Sorter,pro,passive,IP54,65,trade-fair,nordics,service,/spec-sheets,desktop,guided,standard,pooled,false,false,0,,59250,2025-04-20,false,true
I00235,mining,large,NO,temperate,high,3-shift,Hoist,pro,passive,IP66,65,paid-social,dach,service,/contact,tablet,self,standard,pooled,false,true,1,,11750,2024-05-21,true,false
I00236,mining,small,ES,hot,medium,1-shift,Conveyor,pro,passive,IP66,65,distributor-ME,middle-east,uptime,/spec-sheets,desktop,on-site,standard,pooled,true,true,3,,34800,2025-01-29,false,true
I00237,mining,large,MA,hot,high,3-shift,Compactor,pro,liquid,IP54,65,trade-fair,middle-east,uptime,/products,tablet,on-site,premium,pooled,true,false,1,4,23200,2024-09-03,false,true
I00238,food,mid,PL,arctic,medium,1-shift,Compactor,industrial,active,IP66,90,search,iberia,service,/contact,mobile,self,none,pooled,false,true,2,5,26600,2024-08-26,true,false
I00239,logistics,large,AE,hot,low,2-shift,Conveyor,pro,liquid,IP65,65,distributor-ME,middle-east,uptime,/products,desktop,guided,standard,pooled,false,false,0,,23400,2024-05-19,false,true
