action_id,customer,install,lever,choice,ts
A000503,K0075,I00126,service_plan,standard,2024-08-09
A000504,K0075,I00126,support_tier,pooled,2024-08-09
A000505,K0110,I00127,sku_quoted,P042,2024-12-29
A000506,K0110,I00127,commissioning,on-site,2024-12-29
A000507,K0110,I00127,service_plan,none,2024-12-29
A000508,K0110,I00127,support_tier,dedicated,2024-12-29
A000509,K0337,I00128,sku_quoted,P031,2024-09-06
A000510,K0337,I00128,commissioning,self,2024-09-06
A000511,K0337,I00128,service_plan,standard,2024-09-06
A000512,K0337,I00128,support_tier,pooled,2024-09-06
A000513,K0040,I00129,sku_quoted,P028,2025-04-29
A000514,K0040,I00129,commissioning,guided,2025-04-29
A000515,K0040,I00129,service_plan,none,2025-04-29
A000516,K0040,I00129,support_tier,dedicated,2025-04-29
A000517,K0199,I00130,sku_quoted,P017,2025-02-23
A000518,K0199,I00130,commissioning,guided,2025-02-23
A000519,K0199,I00130,service_plan,standard,2025-02-23
A000520,K0199,I00130,support_tier,dedicated,2025-02-23
A000521,K0106,I00131,sku_quoted,P022,2025-06-29
A000522,K0106,I00131,commissioning,guided,2025-06-29
A000523,K0106,I00131,service_plan,standard,2025-06-29
A000524,K0106,I00131,support_tier,pooled,2025-06-29
A000525,K0518,I00132,sku_quoted,P034,2025-02-26
A000526,K0518,I00132,commissioning,self,2025-02-26
A000527,K0518,I00132,service_plan,standard,2025-02-26
A000528,K0518,I00132,support_tier,dedicated,2025-02-26
A000529,K0114,I00133,sku_quoted,P028,2024-08-16
A000530,K0114,I00133,commissioning,guided,2024-08-16
A000531,K0114,I00133,service_plan,standard,2024-08-16
A000532,K0114,I00133,support_tier,dedicated,2024-08-16
A000533,K0337,I00134,sku_quoted,P033,2024-08-16
A000534,K0337,I00134,commissioning,self,2024-08-16
A000535,K0337,I00134,service_plan,standard,2024-08-16
A000536,K0337,I00134,support_tier,dedicated,2024-08-16
A000537,K0206,I00135,sku_quoted,P008,2025-04-22
A000538,K0206,I00135,commissioning,on-site,2025-04-22
A000539,K0206,I00135,service_plan,premium,2025-04-22
A000540,K0206,I00135,support_tier,pooled,2025-04-22
A000541,K0053,I00136,sku_quoted,P026,2024-03-23
A000542,K0053,I00136,commissioning,guided,2024-03-23
A000543,K0053,I00136,service_plan,standard,2024-03-23
A000544,K0053,I00136,support_tier,dedicated,2024-03-23
A000545,K0451,I00137,sku_quoted,P001,2025-08-06
A000546,K0451,I00137,commissioning,guided,2025-08-06
A000547,K0451,I00137,service_plan,standard,2025-08-06
A000548,K0451,I00137,support_tier,pooled,2025-08-06
A000549,K0272,I00138,sku_quoted,P011,2024-04-22
A000550,K0272,I00138,commissioning,on-site,2024-04-22
A000551,K0272,I00138,service_plan,none,2024-04-22
A000552,K0272,I00138,support_tier,dedicated,2024-04-22
A000553,K0087,I00139,sku_quoted,P028,2024-05-20
A000554,K0087,I00139,commissioning,guided,2024-05-20
A000555,K0087,I00139,service_plan,standard,2024-05-20
A000556,K0087,I00139,support_tier,dedicated,2024-05-20
A000557,K0221,I00140,sku_quoted,P019,2025-04-09
A000558,K0221,I00140,commissioning,self,2025-04-09
A000559,K0221,I00140,service_plan,premium,2025-04-09
A000560,K0221,I00140,support_tier,dedicated,2025-04-09
A000561,K0223,I00141,sku_quoted,P040,2024-07-12
A000562,K0223,I00141,commissioning,guided,2024-07-12
A000563,K0223,I00141,service_plan,standard,2024-07-12
A000564,K0223,I00141,support_tier,dedicated,2024-07-12
A000565,K0036,I00142,sku_quoted,P034,2024-12-04
A000566,K0036,I00142,commissioning,self,2024-12-04
A000567,K0036,I00142,service_plan,none,2024-12-04
A000568,K0036,I00142,support_tier,pooled,2024-12-04
A000569,K0508,I00143,sku_quoted,P033,2024-06-03
A000570,K0508,I00143,commissioning,on-site,2024-06-03
A000571,K0508,I00143,service_plan,none,2024-06-03
A000572,K0508,I00143,support_tier,pooled,2024-06-03
A000573,K0120,I00144,sku_quoted,P041,2025-05-19
A000574,K0120,I00144,commissioning,on-site,2025-05-19
A000575,K0120,I00144,service_plan,premium,2025-05-19
A000576,K0120,I00144,support_tier,dedicated,2025-05-19
A000577,K0193,I00145,sku_quoted,P020,2024-10-01
A000578,K0193,I00145,commissioning,self,2024-10-01
A000579,K0193,I00145,service_plan,standard,2024-10-01
A000580,K0193,I00145,support_tier,dedicated,2024-10-01
A000581,K0486,I00146,sku_quoted,P038,2025-04-14
A000582,K0486,I00146,commissioning,self,2025-04-14
A000583,K0486,I00146,service_plan,premium,2025-04-14
A000584,K0486,I00146,support_tier,pooled,2025-04-14
A000585,K0041,I00147,sku_quoted,P032,2024-04-29
A000586,K0041,I00147,commissioning,self,2024-04-29
A000587,K0041,I00147,service_plan,standard,2024-04-29
A000588,K0041,I00147,support_tier,dedicated,2024-04-29
A000589,K0300,I00148,sku_quoted,P032,2024-03-06
A000590,K0300,I00148,commissioning,guided,2024-03-06
A000591,K0300,I00148,service_plan,premium,2024-03-06
A000592,K0300,I00148,support_tier,pooled,2024-03-06
A000593,K0153,I00149,sku_quoted,P030,2024-08-31
A000594,K0153,I00149,commissioning,guided,2024-08-31
A000595,K0153,I00149,service_plan,standard,2024-08-31
A000596,K0153,I00149,support_tier,pooled,2024-08-31
A000597,K0235,I00150,sku_quoted,P013,2025-03-10
A000598,K0235,I00150,commissioning,self,2025-03-10
A000599,K0235,I00150,service_plan,none,2025-03-10
A000600,K0235,I00150,support_tier,dedicated,2025-03-10
A000601,K0202,I00151,sku_quoted,P024,2024-10-24
A000602,K0202,I00151,commissioning,on-site,2024-10-24
A000603,K0202,I00151,service_plan,standard,2024-10-24
A000604,K0202,I00151,support_tier,dedicated,2024-10-24
A000605,K0478,I00152,sku_quoted,P007,2025-08-03
A000606,K0478,I00152,commissioning,on-site,2025-08-03
A000607,K0478,I00152,service_plan,none,2025-08-03
A000608,K0478,I00152,support_tier,dedicated,2025-08-03
A000609,K0022,I00153,sku_quoted,P023,2025-01-08
A000610,K0022,I00153,commissioning,on-site,2025-01-08
A000611,K0022,I00153,service_plan,none,2025-01-08
A000612,K0022,I00153,support_tier,pooled,2025-01-08
A000613,K0431,I00154,sku_quoted,P031,2024-05-21
A000614,K0431,I00154,commissioning,guided,2024-05-21
A000615,K0431,I00154,service_plan,standard,2024-05-21
A000616,K0431,I00154,support_tier,pooled,2024-05-21
A000617,K0097,I00155,sku_quoted,P023,2024-05-07
A000618,K0097,I00155,commissioning,on-site,2024-05-07
A000619,K0097,I00155,service_plan,standard,2024-05-07
A000620,K0097,I00155,support_tier,pooled,2024-05-07
A000621,K0401,I00156,sku_quoted,P005,2024-05-27
A000622,K0401,I00156,commissioning,guided,2024-05-27
A000623,K0401,I00156,service_plan,standard,2024-05-27
A000624,K0401,I00156,support_tier,pooled,2024-05-27
A000625,K0419,I00157,sku_quoted,P020,2024-04-05
A000626,K0419,I00157,commissioning,guided,2024-04-05
A000627,K0419,I00157,service_plan,standard,2024-04-05
A000628,K0419,I00157,support_tier,dedicated,2024-04-05
A000629,K0120,I00158,sku_quoted,P015,2024-04-16
A000630,K0120,I00158,commissioning,self,2024-04-16
A000631,K0120,I00158,service_plan,none,2024-04-16
A000632,K0120,I00158,support_tier,pooled,2024-04-16
A000633,K0050,I00159,sku_quoted,P010,2025-02-16
A000634,K0050,I00159,commissioning,guided,2025-02-16
A000635,K0050,I00159,service_plan,standard,2025-02-16
A000636,K0050,I00159,support_tier,dedicated,2025-02-16
A000637,K0438,I00160,sku_quoted,P041,2024-09-25
A000638,K0438,I00160,commissioning,self,2024-09-25
A000639,K0438,I00160,service_plan,none,2024-09-25
A000640,K0438,I00160,support_tier,dedicated,2024-09-25
A000641,K0510,I00161,sku_quoted,P001,2025-05-10
A000642,K0510,I00161,commissioning,self,2025-05-10
A000643,K0510,I00161,service_plan,none,2025-05-10
A000644,K0510,I00161,support_tier,dedicated,2025-05-10
A000645,K0509,I00162,sku_quoted,P042,2025-03-26
A000646,K0509,I00162,commissioning,guided,2025-03-26
A000647,K0509,I00162,service_plan,none,2025-03-26
A000648,K0509,I00162,support_tier,dedicated,2025-03-26
A000649,K0230,I00163,sku_quoted,P036,2024-09-05
A000650,K0230,I00163,commissioning,self,2024-09-05
A000651,K0230,I00163,service_plan,standard,2024-09-05
A000652,K0230,I00163,support_tier,pooled,2024-09-05
A000653,K0258,I00164,sku_quoted,P024,2024-07-30
A000654,K0258,I00164,commissioning,guided,2024-07-30
A000655,K0258,I00164,service_plan,premium,2024-07-30
A000656,K0258,I00164,support_tier,dedicated,2024-07-30
A000657,K0439,I00165,sku_quoted,P004,2025-02-06
A000658,K0439,I00165,commissioning,self,2025-02-06
A000659,K0439,I00165,service_plan,standard,2025-02-06
A000660,K0439,I00165,support_tier,dedicated,2025-02-06
A000661,K0180,I00166,sku_quoted,P029,2025-05-22
A000662,K0180,I00166,commissioning,on-site,2025-05-22
A000663,K0180,I00166,service_plan,premium,2025-05-22
A000664,K0180,I00166,support_tier,pooled,2025-05-22
A000665,K0490,I00167,sku_quoted,P037,2024-12-12
A000666,K0490,I00167,commissioning,on-site,2024-12-12
A000667,K0490,I00167,service_plan,premium,2024-12-12
A000668,K0490,I00167,support_tier,dedicated,2024-12-12
A000669,K0176,I00168,sku_quoted,P003,2025-03-31
A000670,K0176,I00168,commissioning,on-site,2025-03-31
A000671,K0176,I00168,service_plan,premium,2025-03-31
A000672,K0176,I00168,support_tier,dedicated,2025-03-31
A000673,K0273,I00169,sku_quoted,P023,2024-05-07
A000674,K0273,I00169,commissioning,guided,2024-05-07
A000675,K0273,I00169,service_plan,premium,2024-05-07
A000676,K0273,I00169,support_tier,pooled,2024-05-07
A000677,K0390,I00170,sku_quoted,P001,2024-06-08
A000678,K0390,I00170,commissioning,self,2024-06-08
A000679,K0390,I00170,service_plan,standard,2024-06-08
A000680,K0390,I00170,support_tier,pooled,2024-06-08
A000681,K0278,I00171,sku_quoted,P025,2024-07-01
A000682,K0278,I00171,commissioning,on-site,2024-07-01
A000683,K0278,I00171,service_plan,premium,2024-07-01
A000684,K0278,I00171,support_tier,pooled,2024-07-01
A000685,K0363,I00172,sku_quoted,P030,2024-05-31
A000686,K0363,I00172,commissioning,self,2024-05-31
A000687,K0363,I00172,service_plan,premium,2024-05-31
A000688,K0363,I00172,support_tier,dedicated,2024-05-31
A000689,K0087,I00173,sku_quoted,P007,2024-09-27
A000690,K0087,I00173,commissioning,guided,2024-09-27
A000691,K0087,I00173,service_plan,standard,2024-09-27
A000692,K0087,I00173,support_tier,dedicated,2024-09-27
A000693,K0401,I00174,sku_quoted,P041,2025-01-22
A000694,K0401,I00174,commissioning,on-site,2025-01-22
A000695,K0401,I00174,service_plan,standard,2025-01-22
A000696,K0401,I00174,support_tier,dedicated,2025-01-22
A000697,K0162,I00175,sku_quoted,P002,2025-01-23
A000698,K0162,I00175,commissioning,on-site,2025-01-23
A000699,K0162,I00175,service_plan,premium,2025-01-23
A000700,K0162,I00175,support_tier,pooled,2025-01-23
A000701,K0184,I00176,sku_quoted,P011,2024-08-05
A000702,K0184,I00176,commissioning,on-site,2024-08-05
A000703,K0184,I00176,service_plan,standard,2024-08-05
A000704,K0184,I00176,support_tier,pooled,2024-08-05
A000705,K0483,I00177,sku_quoted,P024,2024-04-16
A000706,K0483,I00177,commissioning,on-site,2024-04-16
A000707,K0483,I00177,service_plan,standard,2024-04-16
A000708,K0483,I00177,support_tier,dedicated,2024-04-16
A000709,K0485,I00178,sku_quoted,P019,2024-12-21
A000710,K0485,I00178,commissioning,guided,2024-12-21
A000711,K0485,I00178,service_plan,none,2024-12-21
A000712,K0485,I00178,support_tier,dedicated,2024-12-21
A000713,K0475,I00179,sku_quoted,P022,2025-02-10
A000714,K0475,I00179,commissioning,self,2025-02-10
A000715,K0475,I00179,service_plan,standard,2025-02-10
A000716,K0475,I00179,support_tier,pooled,2025-02-10
A000717,K0491,I00180,sku_quoted,P021,2025-04-18
A000718,K0491,I00180,commissioning,self,2025-04-18
A000719,K0491,I00180,service_plan,standard,2025-04-18
A000720,K0491,I00180,support_tier,pooled,2025-04-18
A000721,K0273,I00181,sku_quoted,P030,2024-07-01
A000722,K0273,I00181,commissioning,guided,2024-07-01
A000723,K0273,I00181,service_plan,none,2024-07-01
A000724,K0273,I00181,support_tier,pooled,2024-07-01
A000725,K0240,I00182,sku_quoted,P003,2025-04-21
A000726,K0240,I00182,commissioning,guided,2025-04-21
A000727,K0240,I00182,service_plan,premium,2025-04-21
A000728,K0240,I00182,support_tier,pooled,2025-04-21
A000729,K0210,I00183,sku_quoted,P008,2024-03-20
A000730,K0210,I00183,commissioning,guided,2024-03-20
A000731,K0210,I00183,service_plan,standard,2024-03-20
A000732,K0210,I00183,support_tier,pooled,2024-03-20
A000733,K0019,I00184,sku_quoted,P038,2024-03-26
A000734,K0019,I00184,commissioning,on-site,2024-03-26
A000735,K0019,I00184,service_plan,none,2024-03-26
A000736,K0019,I00184,support_tier,dedicated,2024-03-26
A000737,K0233,I00185,sku_quoted,P016,2024-08-28
A000738,K0233,I00185,commissioning,on-site,2024-08-28
A000739,K0233,I00185,service_plan,none,2024-08-28
A000740,K0233,I00185,support_tier,dedicated,2024-08-28
A000741,K0063,I00186,sku_quoted,P001,2025-01-08
A000742,K0063,I00186,commissioning,self,2025-01-08
A000743,K0063,I00186,service_plan,premium,2025-01-08
A000744,K0063,I00186,support_tier,pooled,2025-01-08
A000745,K0084,I00187,sku_quoted,P034,2024-12-20
A000746,K0084,I00187,commissioning,self,2024-12-20
A000747,K0084,I00187,service_plan,premium,2024-12-20
A000748,K0084,I00187,support_tier,dedicated,2024-12-20
A000749,K0436,I00188,sku_quoted,P012,2025-03-02
A000750,K0436,I00188,commissioning,guided,2025-03-02
A000751,K0436,I00188,service_plan,standard,2025-03-02
A000752,K0436,I00188,support_tier,dedicated,2025-03-02
A000753,K0284,I00189,sku_quoted,P007,2025-07-16
A000754,K0284,I00189,commissioning,guided,2025-07-16
A000755,K0284,I00189,service_plan,standard,2025-07-16
A000756,K0284,I00189,support_tier,dedicated,2025-07-16
A000757,K0447,I00190,sku_quoted,P025,2025-06-20
A000758,K0447,I00190,commissioning,guided,2025-06-20
A000759,K0447,I00190,service_plan,standard,2025-06-20
A000760,K0447,I00190,support_tier,dedicated,2025-06-20
A000761,K0462,I00191,sku_quoted,P020,2025-06-25
A000762,K0462,I00191,commissioning,on-site,2025-06-25
A000763,K0462,I00191,service_plan,none,2025-06-25
A000764,K0462,I00191,support_tier,dedicated,2025-06-25
A000765,K0379,I00192,sku_quoted,P041,2024-07-01
A000766,K0379,I00192,commissioning,self,2024-07-01
A000767,K0379,I00192,service_plan,none,2024-07-01
A000768,K0379,I00192,support_tier,pooled,2024-07-01
A000769,K0417,I00193,sku_quoted,P019,2024-10-24
A000770,K0417,I00193,commissioning,self,2024-10-24
A000771,K0417,I00193,service_plan,standard,2024-10-24
A000772,K0417,I00193,support_tier,dedicated,2024-10-24
A000773,K0434,I00194,sku_quoted,P027,2024-04-06
A000774,K0434,I00194,commissioning,on-site,2024-04-06
A000775,K0434,I00194,service_plan,none,2024-04-06
A000776,K0434,I00194,support_tier,dedicated,2024-04-06
A000777,K0233,I00195,sku_quoted,P006,2025-02-25
A000778,K0233,I00195,commissioning,self,2025-02-25
A000779,K0233,I00195,service_plan,standard,2025-02-25
A000780,K0233,I00195,support_tier,pooled,2025-02-25
A000781,K0490,I00196,sku_quoted,P040,2024-09-02
A000782,K0490,I00196,commissioning,on-site,2024-09-02
A000783,K0490,I00196,service_plan,standard,2024-09-02
A000784,K0490,I00196,support_tier,pooled,2024-09-02
A000785,K0513,I00197,sku_quoted,P016,2024-11-01
A000786,K0513,I00197,commissioning,self,2024-11-01
A000787,K0513,I00197,service_plan,standard,2024-11-01
A000788,K0513,I00197,support_tier,pooled,2024-11-01
A000789,K0408,I00198,sku_quoted,P027,2024-11-14
A000790,K0408,I00198,commissioning,self,2024-11-14
A000791,K0408,I00198,service_plan,standard,2024-11-14
A000792,K0408,I00198,support_tier,dedicated,2024-11-14
A000793,K0425,I00199,sku_quoted,P007,2024-09-16
A000794,K0425,I00199,commissioning,on-site,2024-09-16
A000795,K0425,I00199,service_plan,none,2024-09-16
A000796,K0425,I00199,support_tier,pooled,2024-09-16
A000797,K0001,I00200,sku_quoted,P007,2024-12-28
A000798,K0001,I00200,commissioning,self,2024-12-28
A000799,K0001,I00200,service_plan,premium,2024-12-28
A000800,K0001,I00200,support_tier,pooled,2024-12-28
A000801,K0295,I00201,sku_quoted,P023,2025-01-15
A000802,K0295,I00201,commissioning,guided,2025-01-15
A000803,K0295,I00201,service_plan,standard,2025-01-15
A000804,K0295,I00201,support_tier,dedicated,2025-01-15
A000805,K0105,I00202,sku_quoted,P016,2024-09-18
A000806,K0105,I00202,commissioning,guided,2024-09-18
A000807,K0105,I00202,service_plan,standard,2024-09-18
A000808,K0105,I00202,support_tier,pooled,2024-09-18
A000809,K0471,I00203,sku_quoted,P024,2024-11-18
A000810,K0471,I00203,commissioning,self,2024-11-18
A000811,K0471,I00203,service_plan,standard,2024-11-18
A000812,K0471,I00203,support_tier,dedicated,2024-11-18
A000813,K0255,I00204,sku_quoted,P013,2024-08-28
A000814,K0255,I00204,commissioning,on-site,2024-08-28
A000815,K0255,I00204,service_plan,premium,2024-08-28
A000816,K0255,I00204,support_tier,dedicated,2024-08-28
A000817,K0264,I00205,sku_quoted,P027,2024-08-12
A000818,K0264,I00205,commissioning,self,2024-08-12
A000819,K0264,I00205,service_plan,standard,2024-08-12
A000820,K0264,I00205,support_tier,dedicated,2024-08-12
A000821,K0362,I00206,sku_quoted,P009,2025-06-14
A000822,K0362,I00206,commissioning,self,2025-06-14
A000823,K0362,I00206,service_plan,standard,2025-06-14
A000824,K0362,I00206,support_tier,dedicated,2025-06-14
A000825,K0341,I00207,sku_quoted,P041,2024-08-31
A000826,K0341,I00207,commissioning,on-site,2024-08-31
A000827,K0341,I00207,service_plan,standard,2024-08-31
A000828,K0341,I00207,support_tier,dedicated,2024-08-31
A000829,K0003,I00208,sku_quoted,P023,2025-05-02
A000830,K0003,I00208,commissioning,on-site,2025-05-02
A000831,K0003,I00208,service_plan,standard,2025-05-02
A000832,K0003,I00208,support_tier,pooled,2025-05-02
A000833,K0312,I00209,sku_quoted,P040,2024-03-10
A000834,K0312,I00209,commissioning,on-site,2024-03-10
A000835,K0312,I00209,service_plan,none,2024-03-10
A000836,K0312,I00209,support_tier,dedicated,2024-03-10
A000837,K0362,I00210,sku_quoted,P026,2025-06-17
A000838,K0362,I00210,commissioning,on-site,2025-06-17
A000839,K0362,I00210,service_plan,standard,2025-06-17
A000840,K0362,I00210,support_tier,dedicated,2025-06-17
A000841,K0232,I00211,sku_quoted,P013,2025-05-03
A000842,K0232,I00211,commissioning,self,2025-05-03
A000843,K0232,I00211,service_plan,premium,2025-05-03
A000844,K0232,I00211,support_tier,dedicated,2025-05-03
A000845,K0202,I00212,sku_quoted,P020,2024-05-12
A000846,K0202,I00212,commissioning,self,2024-05-12
A000847,K0202,I00212,service_plan,standard,2024-05-12
A000848,K0202,I00212,support_tier,pooled,2024-05-12
A000849,K0370,I00213,sku_quoted,P006,2024-05-07
A000850,K0370,I00213,commissioning,on-site,2024-05-07
A000851,K0370,I00213,service_plan,none,2024-05-07
A000852,K0370,I00213,support_tier,pooled,2024-05-07
A000853,K0052,I00214,sku_quoted,P016,2025-03-26
A000854,K0052,I00214,commissioning,guided,2025-03-26
