order_id,customer,session,product,qty,value,ts
O02069,K0135,E02069,P003,1,11750,2025-02-26
O02070,K0164,E02070,P009,1,4100,2025-04-01
O02071,K0415,E02071,P002,2,9000,2025-05-11
O02072,K0516,E02072,P025,2,23600,2024-10-14
O02073,K0231,E02073,P005,1,11750,2025-03-26
O02074,K0166,E02074,P015,3,12900,2025-04-24
O02075,K0348,E02075,P031,1,11850,2024-03-13
O02076,K0461,E02076,P034,3,81300,2024-11-24
O02077,K0340,E02077,P035,3,81450,2025-03-28
O02078,K0416,E02078,P011,2,23400,2024-04-26
O02079,K0138,E02079,P029,1,3800,2024-06-03
O02080,K0362,E02080,P028,3,79650,2025-03-12
O02081,K0325,E02081,P005,2,23500,2024-04-27
O02082,K0043,E02082,P007,1,27000,2024-03-29
O02083,K0064,E02083,P017,2,22600,2024-07-10
O02084,K0089,E02084,P027,1,26400,2025-01-20
O02085,K0072,E02085,P004,5,58000,2024-10-21
O02086,K0264,E02086,P039,1,11300,2024-10-07
O02087,K0509,E02087,P029,3,11400,2025-04-13
O02088,K0137,E02088,P013,1,27100,2024-10-04
O02089,K0284,E02089,P001,1,4100,2025-02-19
O02090,K0296,E02090,P012,1,11700,2025-02-27
O02091,K0439,E02091,P041,2,54100,2024-08-04
O02092,K0110,E02092,P002,1,4500,2024-05-31
O02093,K0380,E02093,P009,2,8200,2024-06-22
O02094,K0235,E02094,P031,1,11850,2024-12-31
O02095,K0228,E02095,P020,2,53200,2024-10-01
O02096,K0251,E02096,P012,1,11700,2024-12-09
O02097,K0488,E02097,P016,2,9000,2025-06-07
O02098,K0454,E02098,P039,2,22600,2024-02-19
O02099,K0383,E02099,P016,5,22500,2025-03-26
O02100,K0163,E02100,P002,1,4500,2024-06-19
O02101,K0202,E02101,P038,1,11200,2025-02-10
O02102,K0478,E02102,P038,1,11200,2025-02-24
O02103,K0460,E02103,P029,2,7600,2025-01-30
O02104,K0054,E02104,P001,1,4100,2025-01-01
O02105,K0186,E02105,P009,3,12300,2025-01-09
O02106,K0075,E02106,P022,5,22500,2024-05-02
O02107,K0307,E02107,P027,2,52800,2025-05-02
O02108,K0439,E02108,P038,5,56000,2025-03-26
O02109,K0288,E02109,P027,5,132000,2025-05-27
O02110,K0255,E02110,P005,3,35250,2025-06-03
O02111,K0089,E02111,P017,2,22600,2025-06-25
O02112,K0064,E02112,P015,2,8600,2025-05-08
O02113,K0425,E02113,P002,1,4500,2024-05-04
O02114,K0193,E02114,P035,1,27150,2024-12-21
O02115,K0114,E02115,P003,1,11750,2024-06-12
O02116,K0080,E02116,P007,2,54000,2024-06-19
O02117,K0352,E02117,P032,2,23000,2025-03-09
O02118,K0105,E02118,P038,1,11200,2024-08-14
O02119,K0312,E02119,P042,1,26850,2024-07-03
O02120,K0370,E02120,P014,2,54300,2024-06-26
O02121,K0499,E02121,P018,1,11600,2024-07-22
O02122,K0262,E02122,P001,2,8200,2024-03-17
O02123,K0164,E02123,P041,3,81150,2024-02-26
O02124,K0326,E02124,P038,3,33600,2024-07-21
O02125,K0485,E02125,P033,2,23200,2025-05-06
O02126,K0271,E02126,P028,3,79650,2024-12-27
O02127,K0173,E02127,P021,2,53100,2025-04-02
O02128,K0312,E02128,P037,2,8200,2024-10-17
O02129,K0467,E02129,P042,2,53700,2025-04-21
O02130,K0326,E02130,P041,3,81150,2024-04-15
O02131,K0417,E02131,P015,1,4300,2024-11-10
O02132,K0180,E02132,P012,2,23400,2025-04-13
O02133,K0223,E02133,P014,1,27150,2024-04-03
O02134,K0086,E02134,P007,2,54000,2024-03-03
O02135,K0224,E02135,P031,1,11850,2025-05-07
O02136,K0108,E02136,P003,3,35250,2024-09-02
O02137,K0295,E02137,P024,1,11750,2024-12-01
O02138,K0363,E02138,P015,1,4300,2024-02-27
O02139,K0486,E02139,P036,2,8500,2025-01-30
O02140,K0356,E02140,P039,1,11300,2024-09-29
O02141,K0062,E02141,P042,1,26850,2024-03-15
O02142,K0186,E02142,P040,3,35550,2024-02-21
O02143,K0162,E02143,P002,1,4500,2024-12-09
O02144,K0296,E02144,P033,3,34800,2025-07-04
O02145,K0466,E02145,P023,2,7700,2024-08-03
O02146,K0314,E02146,P014,1,27150,2024-10-31
O02147,K0398,E02147,P039,2,22600,2024-04-28
O02148,K0397,E02148,P038,1,11200,2025-05-08
O02149,K0393,E02149,P026,2,22500,2025-05-19
O02150,K0376,E02150,P002,1,4500,2025-03-03
O02151,K0059,E02151,P021,1,26550,2024-07-15
O02152,K0113,E02152,P012,5,58500,2025-05-21
O02153,K0242,E02153,P023,2,7700,2024-10-28
O02154,K0446,E02154,P041,1,27050,2024-11-22
O02155,K0230,E02155,P004,3,34800,2024-12-15
O02156,K0072,E02156,P037,2,8200,2025-04-29
O02157,K0385,E02157,P034,1,27100,2024-03-21
O02158,K0362,E02158,P011,3,35100,2024-12-03
O02159,K0184,E02159,P009,1,4100,2024-06-09
O02160,K0300,E02160,P015,2,8600,2025-02-05
O02161,K0453,E02161,P042,1,26850,2024-10-03
O02162,K0396,E02162,P018,1,11600,2025-05-24
O02163,K0375,E02163,P019,5,58000,2024-03-18
O02164,K0448,E02164,P012,1,11700,2024-10-10
O02165,K0079,E02165,P002,1,4500,2025-03-18
O02166,K0510,E02166,P027,2,52800,2025-07-10
O02167,K0011,E02167,P032,3,34500,2024-02-02
O02168,K0300,E02168,P010,5,58000,2025-01-16
O02169,K0109,E02169,P018,1,11600,2024-12-22
O02170,K0306,E02170,P022,1,4500,2024-02-28
O02171,K0242,E02171,P033,1,11600,2024-03-22
O02172,K0227,E02172,P017,3,33900,2024-10-03
O02173,K0376,E02173,P006,1,26600,2025-05-06
O02174,K0285,E02174,P021,3,79650,2025-04-25
O02175,K0368,E02175,P013,5,135500,2024-04-16
O02176,K0235,E02176,P034,3,81300,2024-03-25
O02177,K0406,E02177,P042,3,80550,2025-03-01
O02178,K0193,E02178,P020,1,26600,2025-06-10
O02179,K0201,E02179,P026,5,56250,2024-09-28
O02180,K0473,E02180,P026,3,33750,2025-02-23
O02181,K0449,E02181,P019,2,23200,2025-06-13
O02182,K0045,E02182,P020,1,26600,2024-01-20
O02183,K0075,E02183,P015,1,4300,2024-10-19
O02184,K0318,E02184,P032,2,23000,2024-05-11
O02185,K0432,E02185,P015,2,8600,2024-06-25
O02186,K0159,E02186,P021,2,53100,2025-03-25
O02187,K0097,E02187,P002,1,4500,2024-09-05
O02188,K0385,E02188,P028,1,26550,2024-12-28
O02189,K0447,E02189,P018,2,23200,2025-02-12
O02190,K0481,E02190,P003,3,35250,2024-09-30
O02191,K0488,E02191,P009,1,4100,2024-07-04
O02192,K0030,E02192,P008,5,19750,2024-04-30
O02193,K0418,E02193,P027,2,52800,2024-07-10
O02194,K0362,E02194,P025,1,11800,2025-06-10
O02195,K0144,E02195,P028,5,132750,2025-07-03
O02196,K0485,E02196,P025,1,11800,2024-07-12
O02197,K0469,E02197,P017,5,56500,2024-11-26
O02198,K0341,E02198,P037,3,12300,2024-10-16
O02199,K0516,E02199,P018,3,34800,2025-07-12
O02200,K0459,E02200,P031,1,11850,2024-02-29
O02201,K0068,E02201,P014,1,27150,2024-04-17
O02202,K0141,E02202,P020,1,26600,2024-05-14
O02203,K0498,E02203,P026,3,33750,2025-06-04
O02204,K0287,E02204,P040,1,11850,2025-03-22
O02205,K0517,E02205,P012,2,23400,2024-05-13
O02206,K0294,E02206,P026,1,11250,2025-07-11
O02207,K0085,E02207,P034,3,81300,2024-06-03
O02208,K0142,E02208,P033,3,34800,2024-08-19
O02209,K0166,E02209,P014,3,81450,2024-12-30
O02210,K0079,E02210,P013,3,81300,2024-11-15
O02211,K0398,E02211,P036,1,4250,2025-03-28
O02212,K0195,E02212,P027,5,132000,2024-06-09
O02213,K0253,E02213,P016,2,9000,2025-05-08
O02214,K0264,E02214,P019,1,11600,2025-06-01
O02215,K0203,E02215,P039,3,33900,2024-04-14
O02216,K0043,E02216,P035,3,81450,2024-10-24
O02217,K0412,E02217,P026,3,33750,2024-03-23
O02218,K0380,E02218,P007,2,54000,2025-02-28
O02219,K0078,E02219,P032,1,11500,2024-02-10
O02220,K0155,E02220,P027,3,79200,2024-09-16
O02221,K0235,E02221,P015,1,4300,2024-09-07
O02222,K0328,E02222,P023,2,7700,2025-01-16
O02223,K0336,E02223,P015,1,4300,2025-03-06
O02224,K0089,E02224,P021,5,132750,2025-01-22
O02225,K0446,E02225,P041,1,27050,2025-05-01
O02226,K0367,E02226,P004,2,23200,2024-05-15
O02227,K0047,E02227,P018,1,11600,2024-08-19
O02228,K0054,E02228,P029,5,19000,2024-06-05
O02229,K0005,E02229,P021,2,53100,2025-04-24
O02230,K0441,E02230,P013,1,27100,2024-12-12
O02231,K0165,E02231,P009,2,8200,2024-11-07
O02232,K0338,E02232,P001,3,12300,2024-10-24
O02233,K0002,E02233,P030,2,7700,2025-06-11
O02234,K0193,E02234,P027,2,52800,2025-05-07
O02235,K0187,E02235,P012,2,23400,2024-02-27
O02236,K0368,E02236,P042,3,80550,2024-09-05
O02237,K0469,E02237,P021,3,79650,2025-03-03
O02238,K0317,E02238,P027,1,26400,2024-12-20
O02239,K0408,E02239,P022,1,4500,2024-07-29
O02240,K0332,E02240,P022,1,4500,2025-02-10
O02241,K0143,E02241,P019,1,11600,2024-09-03
O02242,K0183,E02242,P024,2,23500,2025-01-26
O02243,K0180,E02243,P028,3,79650,2024-04-15
O02244,K0295,E02244,P023,2,7700,2025-04-24
O02245,K0382,E02245,P039,3,33900,2025-06-26
O02246,K0440,E02246,P032,1,11500,2024-12-17
O02247,K0423,E02247,P012,1,11700,2024-08-05
O02248,K0352,E02248,P036,1,4250,2025-04-15
O02249,K0306,E02249,P024,2,23500,2025-06-21
O02250,K0323,E02250,P007,1,27000,2024-05-03
O02251,K0200,E02251,P026,3,33750,2024-12-28
O02252,K0392,E02252,P027,1,26400,2024-02-04
O02253,K0243,E02253,P020,2,53200,2025-05-21
O02254,K0160,E02254,P040,1,11850,2024-11-01
O02255,K0442,E02255,P023,1,3850,2025-04-15
O02256,K0198,E02256,P018,3,34800,2024-04-19
O02257,K0428,E02257,P003,3,35250,2024-11-08
O02258,K0321,E02258,P010,2,23200,2025-06-04
O02259,K0386,E02259,P018,1,11600,2024-06-21
O02260,K0437,E02260,P027,1,26400,2025-03-03
O02261,K0327,E02261,P014,1,27150,2024-10-23
O02262,K0396,E02262,P036,3,12750,2025-01-13
O02263,K0076,E02263,P014,2,54300,2024-06-01
O02264,K0038,E02264,P022,2,9000,2024-04-02
O02265,K0088,E02265,P036,2,8500,2024-07-04
O02266,K0360,E02266,P033,1,11600,2024-02-25
O02267,K0350,E02267,P037,1,4100,2025-03-28
O02268,K0361,E02268,P024,1,11750,2025-05-31
O02269,K0275,E02269,P032,1,11500,2025-05-26
O02270,K0304,E02270,P032,3,34500,2024-04-26
O02271,K0509,E02271,P004,5,58000,2024-12-16
O02272,K0429,E02272,P003,1,11750,2025-06-14
O02273,K0284,E02273,P018,5,58000,2024-04-26
O02274,K0514,E02274,P042,1,26850,2024-06-28
O02275,K0473,E02275,P009,3,12300,2024-05-04
O02276,K0431,E02276,P038,3,33600,2024-06-01
O02277,K0439,E02277,P020,3,79800,2025-05-08
O02278,K0260,E02278,P009,2,8200,2024-07-10
O02279,K0285,E02279,P022,1,4500,2024-11-30
O02280,K0346,E02280,P034,2,54200,2024-04-23
O02281,K0246,E02281,P037,1,4100,2024-07-22
O02282,K0339,E02282,P042,5,134250,2024-05-27
O02283,K0094,E02283,P016,1,4500,2024-06-26
O02284,K0483,E02284,P032,2,23000,2024-03-24
O02285,K0221,E02285,P019,1,11600,2025-05-06
O02286,K0183,E02286,P013,1,27100,2024-08-06
O02287,K0239,E02287,P010,1,11600,2024-04-04
O02288,K0191,E02288,P033,1,11600,2024-11-09
O02289,K0511,E02289,P002,1,4500,2025-06-01
O02290,K0109,E02290,P005,2,23500,2024-04-22
O02291,K0460,E02291,P007,1,27000,2025-04-13
O02292,K0440,E02292,P017,1,11300,2024-03-12
O02293,K0401,E02293,P041,2,54100,2024-08-08
O02294,K0056,E02294,P021,1,26550,2025-06-11
O02295,K0416,E02295,P018,3,34800,2025-01-30
O02296,K0270,E02296,P033,3,34800,2025-04-27
O02297,K0374,E02297,P036,1,4250,2024-10-03
O02298,K0137,E02298,P022,2,9000,2024-04-09
O02299,K0119,E02299,P025,1,11800,2025-02-09
O02300,K0181,E02300,P040,1,11850,2025-02-08
O02301,K0020,E02301,P041,1,27050,2024-04-18
O02302,K0422,E02302,P019,1,11600,2024-05-27
O02303,K0039,E02303,P023,2,7700,2025-03-19
O02304,K0009,E02304,P012,3,35100,2024-10-26
O02305,K0356,E02305,P019,1,11600,2024-07-18
O02306,K0308,E02306,P017,2,22600,2024-10-09
O02307,K0426,E02307,P003,5,58750,2024-03-28
O02308,K0352,E02308,P008,3,11850,2025-01-06
O02309,K0280,E02309,P005,1,11750,2024-08-13
O02310,K0025,E02310,P036,1,4250,2024-09-24
O02311,K0154,E02311,P027,1,26400,2024-04-03
O02312,K0462,E02312,P029,1,3800,2024-09-29
O02313,K0121,E02313,P040,2,23700,2025-03-10
O02314,K0306,E02314,P004,5,58000,2024-04-11
O02315,K0499,E02315,P011,1,11700,2024-02-11
O02316,K0080,E02316,P034,2,54200,2024-02-12
O02317,K0255,E02317,P031,2,23700,2025-07-08
O02318,K0125,E02318,P042,3,80550,2024-03-19
O02319,K0223,E02319,P038,1,11200,2024-09-21
O02320,K0422,E02320,P008,2,7900,2024-02-11
O02321,K0340,E02321,P042,1,26850,2024-12-22
O02322,K0429,E02322,P002,2,9000,2025-04-30
O02323,K0311,E02323,P023,3,11550,2024-12-09
O02324,K0257,E02324,P034,1,27100,2024-12-06
O02325,K0164,E02325,P014,1,27150,2024-06-10
O02326,K0508,E02326,P042,1,26850,2024-03-31
O02327,K0143,E02327,P017,2,22600,2024-08-31
O02328,K0379,E02328,P034,1,27100,2024-05-06
O02329,K0313,E02329,P001,2,8200,2024-05-11
O02330,K0090,E02330,P013,2,54200,2025-05-05
O02331,K0354,E02331,P021,1,26550,2024-01-21
O02332,K0416,E02332,P020,1,26600,2025-07-09
O02333,K0471,E02333,P001,3,12300,2024-11-06
O02334,K0179,E02334,P040,3,35550,2024-11-08
O02335,K0285,E02335,P037,3,12300,2025-05-11
O02336,K0321,E02336,P018,1,11600,2024-03-15
O02337,K0072,E02337,P032,1,11500,2024-09-27
O02338,K0281,E02338,P041,1,27050,2025-04-28
O02339,K0485,E02339,P018,5,58000,2024-12-11
O02340,K0510,E02340,P008,1,3950,2024-12-15
O02341,K0306,E02341,P002,1,4500,2024-02-09
O02342,K0366,E02342,P030,5,19250,2025-05-01
O02343,K0278,E02343,P025,2,23600,2024-01-16
O02344,K0255,E02344,P020,2,53200,2024-12-18
O02345,K0100,E02345,P010,3,34800,2024-07-04
O02346,K0507,E02346,P006,5,133000,2024-07-01
O02347,K0272,E02347,P004,1,11600,2024-07-04
O02348,K0517,E02348,P032,5,57500,2024-12-25
O02349,K0312,E02349,P004,3,34800,2025-01-20
O02350,K0367,E02350,P002,2,9000,2025-06-06
O02351,K0293,E02351,P040,1,11850,2025-02-11
O02352,K0002,E02352,P015,1,4300,2025-03-23
O02353,K0425,E02353,P028,1,26550,2024-09-29
O02354,K0369,E02354,P001,1,4100,2024-12-05
O02355,K0171,E02355,P035,1,27150,2025-03-06
O02356,K0375,E02356,P023,1,3850,2025-01-25
O02357,K0057,E02357,P015,2,8600,2024-06-28
O02358,K0352,E02358,P034,2,54200,2024-11-14
O02359,K0369,E02359,P015,2,8600,2024-06-14
O02360,K0375,E02360,P017,1,11300,2024-04-18
O02361,K0351,E02361,P017,3,33900,2024-05-06
O02362,K0226,E02362,P025,3,35400,2024-02-27
O02363,K0461,E02363,P019,1,11600,2024-10-24
O02364,K0165,E02364,P026,3,33750,2025-05-19
O02365,K0352,E02365,P025,5,59000,2025-04-08
O02366,K0300,E02366,P031,1,11850,2025-04-06
O02367,K0330,E02367,P041,2,54100,2024-12-18
O02368,K0004,E02368,P012,2,23400,2024-04-19
O02369,K0431,E02369,P018,2,23200,2024-12-17
O02370,K0194,E02370,P041,1,27050,2024-08-12
O02371,K0288,E02371,P034,1,27100,2024-03-11
O02372,K0129,E02372,P020,1,26600,2024-09-04
O02373,K0238,E02373,P002,1,4500,2024-11-08
O02374,K0449,E02374,P011,1,11700,2024-05-25
O02375,K0509,E02375,P032,3,34500,2024-03-19
O02376,K0252,E02376,P035,3,81450,2024-05-20
O02377,K0485,E02377,P034,2,54200,2024-02-03
O02378,K0249,E02378,P010,3,34800,2025-05-24
O02379,K0193,E02379,P027,1,26400,2024-02-21
O02380,K0451,E02380,P028,1,26550,2024-12-14
O02381,K0284,E02381,P003,1,11750,2025-04-17
O02382,K0261,E02382,P023,3,11550,2025-07-08
O02383,K0131,E02383,P023,1,3850,2024-12-26
O02384,K0196,E02384,P015,3,12900,2024-07-16
O02385,K0251,E02385,P029,1,3800,2024-12-18
O02386,K0228,E02386,P037,1,4100,2025-04-22
O02387,K0146,E02387,P026,3,33750,2025-04-07
O02388,K0278,E02388,P025,1,11800,2025-01-02
O02389,K0363,E02389,P007,3,81000,2025-05-17
O02390,K0505,E02390,P007,1,27000,2025-06-22
O02391,K0228,E02391,P010,2,23200,2024-07-18
O02392,K0358,E02392,P035,1,27150,2024-10-07
O02393,K0235,E02393,P015,3,12900,2024-11-24
O02394,K0337,E02394,P023,5,19250,2024-11-27
O02395,K0272,E02395,P013,1,27100,2025-03-30
O02396,K0180,E02396,P020,1,26600,2025-03-01
O02397,K0420,E02397,P015,1,4300,2024-06-20
O02398,K0036,E02398,P042,2,53700,2024-11-09
O02399,K0095,E02399,P001,2,8200,2024-10-17
O02400,K0212,E02400,P033,1,11600,2025-05-28
O02401,K0131,E02401,P031,2,23700,2024-02-23
O02402,K0512,E02402,P001,3,12300,2025-03-22
O02403,K0454,E02403,P028,3,79650,2024-03-27
O02404,K0024,E02404,P010,1,11600,2024-02-22
O02405,K0026,E02405,P009,3,12300,2024-07-11
O02406,K0360,E02406,P024,5,58750,2024-02-19
O02407,K0259,E02407,P031,3,35550,2025-02-02
O02408,K0225,E02408,P014,1,27150,2024-12-04
O02409,K0416,E02409,P026,1,11250,2024-03-04
O02410,K0010,E02410,P001,1,4100,2024-05-18
O02411,K0209,E02411,P011,2,23400,2024-11-03
O02412,K0195,E02412,P020,1,26600,2025-02-10
O02413,K0336,E02413,P015,1,4300,2024-04-29
O02414,K0061,E02414,P029,1,3800,2024-03-14
O02415,K0159,E02415,P032,3,34500,2024-06-27
O02416,K0216,E02416,P018,1,11600,2025-01-01
O02417,K0504,E02417,P040,3,35550,2024-09-02
O02418,K0226,E02418,P019,3,34800,2024-10-28
O02419,K0159,E02419,P014,5,135750,2024-08-21
O02420,K0176,E02420,P012,3,35100,2024-11-10
O02421,K0313,E02421,P002,5,22500,2024-07-18
O02422,K0088,E02422,P041,3,81150,2024-10-11
O02423,K0085,E02423,P001,2,8200,2024-06-21
O02424,K0422,E02424,P017,2,22600,2024-03-17
O02425,K0050,E02425,P038,1,11200,2024-07-05
O02426,K0218,E02426,P019,1,11600,2025-01-11
O02427,K0363,E02427,P011,1,11700,2024-05-01
O02428,K0408,E02428,P001,1,4100,2024-10-03
O02429,K0135,E02429,P014,1,27150,2025-03-29
O02430,K0257,E02430,P027,1,26400,2024-07-08
O02431,K0187,E02431,P040,1,11850,2025-05-01
O02432,K0476,E02432,P027,3,79200,2024-07-01
O02433,K0360,E02433,P039,2,22600,2024-12-05
O02434,K0426,E02434,P038,2,22400,2024-03-27
O02435,K0275,E02435,P006,5,133000,2024-09-18
O02436,K0373,E02436,P011,2,23400,2024-09-20
O02437,K0385,E02437,P026,5,56250,2025-03-06
O02438,K0104,E02438,P026,1,11250,2024-06-07
O02439,K0472,E02439,P022,2,9000,2025-04-11
O02440,K0438,E02440,P017,1,11300,2024-12-10
O02441,K0181,E02441,P021,3,79650,2024-08-08
O02442,K0171,E02442,P041,1,27050,2025-05-02
O02443,K0485,E02443,P041,2,54100,2024-11-29
O02444,K0368,E02444,P030,2,7700,2024-08-22
O02445,K0264,E02445,P030,1,3850,2025-05-02
O02446,K0003,E02446,P026,1,11250,2024-06-24
O02447,K0200,E02447,P002,2,9000,2024-05-18
O02448,K0370,E02448,P012,3,35100,2024-03-29
O02449,K0108,E02449,P023,3,11550,2024-05-03
O02450,K0235,E02450,P008,1,3950,2025-04-07
O02451,K0483,E02451,P038,1,11200,2024-08-23
O02452,K0377,E02452,P022,1,4500,2024-02-04
O02453,K0129,E02453,P033,3,34800,2024-08-15
O02454,K0491,E02454,P028,2,53100,2024-02-06
O02455,K0014,E02455,P008,1,3950,2024-02-15
O02456,K0062,E02456,P031,1,11850,2024-12-17
O02457,K0189,E02457,P034,2,54200,2024-11-06
O02458,K0129,E02458,P038,2,22400,2024-12-12
O02459,K0471,E02459,P015,1,4300,2024-04-23
O02460,K0056,E02460,P002,2,9000,2024-08-23
O02461,K0445,E02461,P026,5,56250,2024-04-10
O02462,K0309,E02462,P022,1,4500,2025-03-21
O02463,K0287,E02463,P034,3,81300,2024-11-19
O02464,K0024,E02464,P013,2,54200,2025-04-28
O02465,K0501,E02465,P012,2,23400,2024-03-17
O02466,K0207,E02466,P037,1,4100,2024-05-07
O02467,K0429,E02467,P018,1,11600,2025-03-28
O02468,K0224,E02468,P021,3,79650,2024-12-12
O02469,K0159,E02469,P031,3,35550,2024-07-17
O02470,K0082,E02470,P004,2,23200,2024-06-12
O02471,K0481,E02471,P006,1,26600,2024-01-27
O02472,K0408,E02472,P016,2,9000,2024-03-21
O02473,K0319,E02473,P012,3,35100,2024-04-29
O02474,K0390,E02474,P016,1,4500,2025-05-28
O02475,K0220,E02475,P022,1,4500,2025-02-04
O02476,K0360,E02476,P035,1,27150,2024-10-07
O02477,K0426,E02477,P024,1,11750,2024-12-06
O02478,K0060,E02478,P032,2,23000,2024-09-05
O02479,K0476,E02479,P030,1,3850,2024-05-04
O02480,K0246,E02480,P012,1,11700,2024-05-30
O02481,K0242,E02481,P033,1,11600,2024-03-26
O02482,K0467,E02482,P039,1,11300,2024-11-13
O02483,K0342,E02483,P030,2,7700,2025-04-05
O02484,K0442,E02484,P037,1,4100,2025-01-10
O02485,K0236,E02485,P009,5,20500,2025-06-04
O02486,K0125,E02486,P039,1,11300,2024-05-29
O02487,K0478,E02487,P007,5,135000,2024-02-08
O02488,K0431,E02488,P018,1,11600,2024-04-02
O02489,K0097,E02489,P029,3,11400,2024-02-13
O02490,K0092,E02490,P017,1,11300,2024-08-06
O02491,K0265,E02491,P037,5,20500,2024-03-27
O02492,K0382,E02492,P020,1,26600,2024-10-26
O02493,K0487,E02493,P030,1,3850,2024-08-30
O02494,K0368,E02494,P010,5,58000,2024-07-22
O02495,K0233,E02495,P027,2,52800,2025-04-19
O02496,K0121,E02496,P014,2,54300,2025-04-27
O02497,K0229,E02497,P023,2,7700,2025-05-02
O02498,K0010,E02498,P025,3,35400,2024-04-26
O02499,K0446,E02499,P003,1,11750,2025-05-17
O02500,K0363,E02500,P028,5,132750,2025-07-01
O02501,K0228,E02501,P017,1,11300,2024-02-16
O02502,K0303,E02502,P030,1,3850,2024-10-22
O02503,K0385,E02503,P002,2,9000,2024-08-01
O02504,K0316,E02504,P008,1,3950,2024-10-11
O02505,K0293,E02505,P006,3,79800,2024-07-09
O02506,K0431,E02506,P012,5,58500,2025-02-24
O02507,K0114,E02507,P040,5,59250,2024-04-09
O02508,K0164,E02508,P034,1,27100,2024-07-06
O02509,K0446,E02509,P018,3,34800,2024-08-19
O02510,K0318,E02510,P014,3,81450,2025-05-03
O02511,K0342,E02511,P016,1,4500,2025-05-22
O02512,K0169,E02512,P015,1,4300,2024-03-16
O02513,K0449,E02513,P005,3,35250,2024-07-07
O02514,K0333,E02514,P030,1,3850,2025-06-01
O02515,K0516,E02515,P039,1,11300,2024-08-30
O02516,K0452,E02516,P024,1,11750,2024-03-18
O02517,K0284,E02517,P027,1,26400,2024-07-29
O02518,K0134,E02518,P028,1,26550,2024-04-03
O02519,K0260,E02519,P042,1,26850,2024-04-13
O02520,K0329,E02520,P039,1,11300,2024-01-21
O02521,K0135,E02521,P003,1,11750,2025-01-07
O02522,K0478,E02522,P031,1,11850,2024-05-10
O02523,K0119,E02523,P003,1,11750,2024-12-13
O02524,K0137,E02524,P014,1,27150,2024-10-30
O02525,K0223,E02525,P036,2,8500,2024-10-09
O02526,K0506,E02526,P038,2,22400,2025-04-29
O02527,K0388,E02527,P042,1,26850,2024-11-04
O02528,K0428,E02528,P008,1,3950,2024-04-03
O02529,K0181,E02529,P014,1,27150,2024-05-23
O02530,K0330,E02530,P025,2,23600,2024-06-16
O02531,K0050,E02531,P029,2,7600,2024-11-09
O02532,K0270,E02532,P029,3,11400,2024-06-26
O02533,K0423,E02533,P037,1,4100,2024-11-26
O02534,K0335,E02534,P018,1,11600,2024-07-16
O02535,K0312,E02535,P014,2,54300,2025-01-02
O02536,K0078,E02536,P018,2,23200,2025-03-08
O02537,K0332,E02537,P041,2,54100,2025-05-17
O02538,K0122,E02538,P019,1,11600,2025-02-08
O02539,K0129,E02539,P032,2,23000,2024-12-06
O02540,K0124,E02540,P032,3,34500,2025-04-20
O02541,K0236,E02541,P012,1,11700,2024-12-05
O02542,K0001,E02542,P008,2,7900,2025-04-25
O02543,K0337,E02543,P018,1,11600,2025-05-12
O02544,K0042,E02544,P040,1,11850,2025-01-23
O02545,K0293,E02545,P010,1,11600,2025-06-18
O02546,K0190,E02546,P010,1,11600,2024-08-20
O02547,K0096,E02547,P040,1,11850,2025-01-09
O02548,K0490,E02548,P004,2,23200,2024-11-09
O02549,K0429,E02549,P040,1,11850,2024-07-21
O02550,K0409,E02550,P010,1,11600,2024-11-01
O02551,K0435,E02551,P006,2,53200,2024-10-19
O02552,K0074,E02552,P030,1,3850,2025-01-28
O02553,K0054,E02553,P005,1,11750,2024-06-08
O02554,K0128,E02554,P042,3,80550,2024-06-22
O02555,K0119,E02555,P040,2,23700,2025-02-13
O02556,K0270,E02556,P021,2,53100,2025-06-15
O02557,K0103,E02557,P025,3,35400,2024-09-21
O02558,K0433,E02558,P035,1,27150,2024-04-24
O02559,K0131,E02559,P031,5,59250,2024-04-20
O02560,K0105,E02560,P006,5,133000,2025-01-20
O02561,K0227,E02561,P008,2,7900,2025-03-05
O02562,K0407,E02562,P029,3,11400,2024-04-19
O02563,K0054,E02563,P018,1,11600,2025-03-22
O02564,K0511,E02564,P008,1,3950,2025-05-13
O02565,K0309,E02565,P019,1,11600,2024-09-25
O02566,K0333,E02566,P009,1,4100,2025-06-08
O02567,K0086,E02567,P041,1,27050,2024-05-22
O02568,K0474,E02568,P016,1,4500,2024-09-24
O02569,K0285,E02569,P034,1,27100,2024-10-18
O02570,K0027,E02570,P005,1,11750,2024-09-01
O02571,K0394,E02571,P038,1,11200,2024-03-04
O02572,K0517,E02572,P031,1,11850,2024-04-15
O02573,K0228,E02573,P002,2,9000,2024-01-27
O02574,K0321,E02574,P018,1,11600,2024-12-02
O02575,K0179,E02575,P022,5,22500,2024-02-16
O02576,K0072,E02576,P021,5,132750,2025-05-03
O02577,K0390,E02577,P009,1,4100,2024-11-23
O02578,K0305,E02578,P023,1,3850,2024-11-13
O02579,K0129,E02579,P026,1,11250,2024-04-02
O02580,K0486,E02580,P026,1,11250,2024-08-15
O02581,K0442,E02581,P027,1,26400,2025-05-05
O02582,K0497,E02582,P002,5,22500,2024-04-20
O02583,K0406,E02583,P010,5,58000,2025-01-07
O02584,K0236,E02584,P001,2,8200,2024-08-23
O02585,K0394,E02585,P033,3,34800,2025-01-08
